draw_index,delta_rank
382,0.0016738290981563875
383,-0.0021845416043845267
384,0.0021425012456403048
385,-0.007157760338814212
386,0.0012176133532636468
387,0.0032480069755854712
388,0.006418161434977421
389,0.0028525161933233845
390,0.0034192825112107084
391,-0.0019899103139014995
392,0.010709392127553619
393,0.007556365221723871
394,-0.007227827603388026
395,-0.0010556801195813481
396,0.002168971101145889
397,0.0010027404085699576
398,0.004280331340308807
399,0.0020132660687594006
400,0.0031094294967614067
401,-0.00588409317389138
402,0.0039004110612855802
403,0.006482000498256091
404,0.005172521175884404
405,0.00010587942202266998
406,2.8026905829703352e-05
407,-0.0022592800199302543
408,-0.003221537120079554
409,-0.004750560538116622
410,0.0023293472845042906
411,-0.0007209142999501372
412,0.002819818136522101
413,-0.0014869830592925126
414,-0.00214561534628821
415,-0.0008501494768310414
416,-0.008344232685600361
417,0.00636055057299445
418,0.0033149601395116024
419,0.0016785002491280787
420,0.011305742401594432
421,0.004727204783258276
422,0.0007286995515694006
423,0.0010167538614846983
424,-0.005195876930742527
425,0.007399103139013596
426,0.005667663178873905
427,-0.0014776407573492412
428,0.0034270677628300827
429,0.001581963129048236
430,-0.0015336945690084258
431,0.004502989536621871
432,0.005515072247134878
433,0.003265134529147895
434,0.0003269805680117255
435,-0.001497882411559348
436,-0.001873131539611439
437,0.007209142999501705
438,0.003330530642750462
439,0.002334018435475871
440,0.0027497508719483976
441,0.0011942575984055237
442,-0.00016816143497755398
443,-0.0017532386646736953
444,-0.0026609990034878184
445,0.0010914922770303148
446,0.0022592800199303653
447,0.005284628799202884
448,0.00513048081713996
449,0.0016785002491280787
450,0.0017127553562531483
451,0.002531763826606803
452,-0.002088004484304795
453,0.00828662182361728
454,-0.002480381165919421
455,-0.00032230941704047833
456,0.005376494768310924
457,0.007755667663178922
458,0.0036170279023416407
459,0.011076856003986113
460,0.0007115719980068658
461,0.0018357623318383531
462,-0.0010151968111609122
463,-0.002992650722471457
464,0.0056536497259592755
465,-0.004694506726457548
466,-0.002608059292476317
467,0.003327416542102668
468,-7.940956651719677e-05
469,-0.0021425012456403048
470,-0.00809199053313403
471,0.0017656950672646499
472,0.004993460388639792
473,0.004048330842052694
474,-0.0020148231190830757
475,0.005035500747384236
476,0.0008984180368709627
477,0.0027528649725958587
478,-0.004049887892376591
479,0.0002273293472845328
480,0.008130916791230791
481,-0.0011958146487294208
482,0.0011755729945189808
483,0.002021051320378664
484,0.004482747882411764
485,0.0015617214748382402
486,-0.002419656203288767
487,-0.0005184977578476246
488,0.0038677130044841856
489,0.001284566517189889
490,-0.00082212257100156
491,0.0005325112107622543
492,0.004034317389138065
493,-0.005677005480817177
494,-0.004773916292974523
495,-0.002692140009964983
496,0.005977516193323429
497,0.010086571998006999
498,-0.005110239162929631
499,-0.0019105007473841917
500,-0.001728325859491786
501,-0.00040327603388135014
502,0.0012783383158944117
503,0.005066641753861734
504,0.001893373193821546
505,0.00012767812655711808
506,-0.004261646736422597
507,-0.00429434479322377
508,-0.0030642750373693906
509,0.00017594668659681734
510,0.0001432486297956448
511,0.009169469357249604
512,-0.0001370204285002785
513,0.00031296711509720687
514,0.004549701046337895
515,-0.005200548081713996
516,-0.000484242650722555
517,0.009449738415545528
518,0.00025068510214232287
519,-0.0011849152964624743
520,-0.007286995515695005
521,0.0011864723467862603
522,0.0036575112107622987
523,0.0007224713502740343
524,-0.003497135027404008
525,-0.002594045839561687
526,-0.0005870079720976529
527,0.009354758345789804
528,0.005080655206776363
529,0.00631228201295464
530,0.013722284504235405
531,-0.002589374688589996
532,0.009954222720478079
533,0.005986858495266589
534,-0.0012035999003487952
535,0.0034691081215744157
536,0.002232810164424337
537,0.0019307424015945207
538,0.004263203786746272
539,0.004154210264075697
540,-0.002147172396611885
541,0.003929995017438959
542,0.009152341803686959
543,-0.0030051071250621897
544,-0.00473187593423019
545,-0.005782884902840069
546,0.0004966990533132876
547,-0.0009638141504733078
548,0.003093858993522436
549,-0.0003954907822620868
550,0.005293971101145933
551,-0.003768061783756882
552,0.006810538116591935
553,0.0034628799202789384
554,0.001219170403587544
555,0.01197683109118075
556,0.0026033881415047366
557,0.0055477703039363835
558,0.0038256726457400747
559,0.006122321873442749
560,0.005032386646736442
561,-0.0032698056801196973
562,0.0018357623318385752
563,0.0019743398106626397
564,0.001135089686098656
565,0.00036123567513690613
566,-0.001222284504235005
567,-0.001410687593422999
568,0.0072340558046836145
569,-0.0007629546586945812
570,0.005334454409566369
571,0.00208177628300954
572,0.004777030393622317
573,0.004051444942700599
574,0.006228201295465863
575,0.0002491280518184258
576,0.007037867463876357
577,-0.002927254608869112
578,0.0050012456402589445
579,0.0009248878923767689
580,0.0047272047832587205
581,0.005778213751868488
582,-0.004406452416542139
583,0.0005792227204781675
584,0.004468734429496801
585,0.007037867463876357
586,0.0067918535127056145
587,0.001854446935725007
588,0.0005107125062280282
589,0.004197807673144038
590,0.0005823368211262947
591,0.004722533632287029
592,0.00419625062282003
593,0.005916791230692664
594,0.007954970104633863
595,-0.0002802690582960343
596,-0.0067918535127053925
597,0.00513515196811154
598,0.0018887020428501877
599,0.0009015321375185348
600,-0.002986422521175758
601,0.006636148480318793
602,-0.006542725460886856
603,0.0003036248131539354
604,-0.0033165171898354995
605,-0.013521425012456456
606,-2.3355754858012112e-05
607,0.0006134778276032371
608,0.0019042725460887144
609,-0.0004048330842051362
610,0.006274912805181776
611,0.00353606128550088
612,-0.003581215744892896
613,0.007964312406576912
614,-6.228201295366276e-06
615,-0.001852889885400999
616,0.004657137518684573
617,0.0035672022919780444
618,0.004266317887394178
619,-0.0020755480817139516
620,-0.0005698804185351181
621,0.002277964623816686
622,0.004311472346786194
623,0.0014978824115595701
624,-4.0483308420435904e-05
625,-0.00031608121574500103
626,-0.0014869830592925126
627,-0.003766504733432874
628,-0.0036746387643249445
629,0.00040950423517693846
630,0.0005776656701542704
631,0.0015508221225710717
632,0.005616280518186301
633,-0.0032121948181365045
634,0.0030876307922272916
635,0.0001152217239662745
636,-0.004381539611360119
637,0.004691392625809643
638,7.006726457392531e-05
639,-0.004949862979571673
640,0.0004172894867962018
641,0.0047490034877927245
642,0.0062017314399600565
643,0.004717862481315227
644,0.00026469855505728557
645,-0.007341492277030293
646,0.0035936721474839617
647,0.006407262082710252
648,0.00031608121574489
649,0.009725336322869982
650,-0.004552815146985578
651,0.0012612107623316549
652,0.0019852391629296973
653,0.006014885401096182
654,0.00710482062780271
655,-0.0041588814150472775
656,0.00043908819133031685
657,-0.0018388764324863693
658,-0.0013032511210762099
659,0.000694444444444664
660,-0.0014682984554061917
661,0.008414299950174509
662,0.0016676008968610212
663,0.007835077229696008
664,0.007199800697558656
665,0.0005356253114100484
666,0.0036684105630294672
667,0.0013966741405080363
668,0.002044407075236787
669,-0.0007691828599899475
670,-0.0012565396113601857
671,-0.003953350772296971
672,0.00620017438963627
673,-0.0012736671649229425
674,-0.0032168659691079737
675,0.00030985301444952373
676,0.0013375062282013905
677,-0.0057595291479819455
678,0.005958831589437108
679,-0.0020148231190830757
680,-0.00697402840059802
681,-0.004498318385650291
682,-0.0025426631788739718
683,0.002826046337817578
684,0.004608868958644763
685,-0.000611920777279451
686,0.0001432486297956448
687,0.002358931240657669
688,0.003036248131539687
689,0.003794531639262688
690,0.005471474838066759
691,-0.00233401843547576
692,-0.0162291355256603
693,0.001686285500747453
694,0.0007100149476831907
695,0.002044407075236787
696,-0.002045964125560573
697,-0.0002195440956650474
698,0.00867121325361253
699,-0.007640445939212759
700,0.0011818011958146801
701,0.0006570752366716892
702,-0.0017454534130540988
703,0.0022857498754358385
704,-0.005104010961634375
705,-0.004214935226706684
706,-0.003072060288988432
707,-0.002003923766816018
708,0.007990782262082718
709,0.002041292974588882
710,0.0052737294469357154
711,0.0025115221723966963
712,0.0021347159940208194
713,-0.004057673143996077
714,0.0015087817638264056
715,0.00835046088689595
716,0.0007473841554558325
717,-0.0015041106128550474
718,0.0031701544593920605
719,0.004515445939212714
720,-0.004630667663178767
721,0.0030627179870453825
722,-0.006600336322869715
723,0.0006477329347285288
724,-0.0009295590433482381
725,-0.0005745515695065873
726,0.002438340807174866
727,-0.001834205281514567
728,0.008529521674140561
729,0.002295092177379221
730,0.005535313901345207
731,0.0004032760338812391
732,-0.0027310662680618547
733,0.00235893124065778
734,0.007185787244644026
735,0.00031608121574489
736,0.005466803687095179
737,0.011969045839561598
738,-0.00778680866965642
739,0.0035687593423020525
740,0.00031296711509709585
741,0.002992650722471235
742,0.0021798704534129465
743,-0.0032978325859491786
744,0.004227391629297306
745,0.009762705530642735
746,0.0009700423517690071
747,0.00033787992027900504
748,0.00039704783258587284
749,-0.0025535625311409182
750,0.005840495764823261
751,3.11410064779416e-06
752,0.0005402964623818507
753,-0.0006212630792226115
754,0.002061534628799322
755,0.006106751370204333
756,0.006513141504733477
757,0.004554372197309586
758,0.002313776781265653
759,0.008347346786248155
760,-0.0006274912805181998
761,0.003662182361733879
762,-0.004068572496263245
763,-0.003098530144494127
764,0.0003114100647733098
765,-0.0009918410563030111
766,-0.0030829596412556004
767,-0.0008703911310414814
768,0.00032698056801205855
769,-0.0008236796213253461
770,0.0007458271051320464
771,-0.002064648729447116
772,-2.4912805182020215e-05
773,-0.0004017189835575641
774,0.0002569133034379112
775,-0.007573492775286517
776,0.004557486297957158
777,-0.0012113851519679475
778,0.0026033881415048477
779,0.00447963378176397
780,0.003922209765819695
781,-0.0020490782262082563
782,0.0004063901345290333
783,-0.0005418535127055257
784,0.0011195191828601292
785,-0.004699177877428906
786,0.0008781763826607447
787,-0.0028167040358743067
788,0.0021362730443448275
789,-0.003878612356751465
790,0.002509965122072799
791,-0.0012939088191329384
792,-0.0009124314897857033
793,0.004819070752366761
794,0.012190146985550765
795,-0.007916043846537213
796,0.001557050323866327
797,0.006458644743397968
798,0.001135089686098767
799,0.009904397110114482
800,0.007433358246138666
801,0.008288178873941177
802,-0.000442202291978111
803,-0.0006710886895863188
804,0.009034005979073223
805,0.0013920029895366781
806,0.001496325361235562
807,0.006077167414050844
808,-0.002021051320378553
809,-0.0028961136023915035
810,-0.0032573492775286317
811,0.0014558420528151261
812,-0.0005605381165919576
813,-0.007157760338814101
814,0.004437593423019637
815,-0.003114100647732765
816,0.0034410812157450454
817,0.005692575984055814
818,-0.0024523542600896064
819,0.001494768310911887
820,0.00013546337817649245
821,0.002564461883408087
822,0.008021923268560105
823,0.0027045964125560484
824,-0.0004671150971600202
825,-0.0009871699053313199
826,0.009054247633283663
827,0.004364412057797695
828,0.004193136522172236
829,0.0095120204285003
830,-0.006248442949676081
831,0.004176008968610034
832,0.002991093672147338
833,0.0005589810662680605
834,0.007305680119581437
835,-0.001854446935724896
836,0.0016271175884403632
837,0.0028696437468858083
838,1.5570503238637734e-05
839,0.0028073617339311463
840,-0.0021751993024414773
841,-0.00019463129048336025
842,0.0021222595914299758
843,0.012792725460886945
844,0.00018996013951189106
845,0.0006648604882910636
846,9.342301943193743e-05
847,0.0016878425510712391
848,0.003369456900847001
849,0.002846287992027907
850,-0.0019867962132534833
851,0.005466803687095068
852,0.0027310662680618547
853,0.0102952167414051
854,0.007603076731440006
855,-0.005546213253612375
856,-0.001893373193821657
857,0.003707336821126117
858,0.0075065396113601635
859,0.004207149975087088
860,-0.00012144992526164078
861,0.006594108121574571
862,0.005133594917787754
863,-0.0030019930244145066
864,-0.00691486048829093
865,0.0005792227204783895
866,0.0006150348779273562
867,0.0049810039860489486
868,-0.0009342301943199294
869,0.007016068759342242
870,0.003451980568011992
871,0.0076544593921273885
872,0.008512394120577915
873,-0.003624813153961015
874,-0.0012518684603884944
875,0.005415421026407685
876,-0.002824489287493681
877,0.002419656203288434
878,0.005276843547583399
879,-0.002838502740408644
880,-0.00623442949676134
881,-0.0006539611360240061
882,0.006279583956153356
883,0.003093858993522547
884,0.0036481689088192493
885,-0.0014776407573493522
886,0.000442202291978111
887,0.002654770802192341
888,-0.0016551444942699556
889,0.005385837070254085
890,0.005104010961634153
891,0.004963876432486303
892,0.009090059790732519
893,0.006605007473841518
894,-0.005119581464872902
895,0.00031452416542099293
896,0.0031063153961136125
897,0.0021783134030890494
898,-0.005038614848031808
899,-0.0033009466865968617
900,0.004456278026905847
901,0.00902622072745396
902,0.007333707025410918
903,-0.0045154459392128254
904,0.0005729945191829122
905,-0.0032729197807673804
906,0.0015695067264573925
907,0.003965807174887925
908,0.004504546586945657
909,0.004868896362730579
910,0.0026469855505728557
911,0.004194693572496355
912,0.00276220727453913
913,-0.00021487294469380025
914,0.009449738415545639
915,0.003962693074240242
916,0.00048268560039865793
917,0.006078724464374741
918,0.011648293472845017
919,0.005374937717987138
920,-0.00016504733432987084
921,-3.5812157448855686e-05
922,0.005413863976083899
923,0.0023215620328848052
924,0.010519431988041728
925,-0.002360488290981677
926,0.0014667414050821836
927,0.0016785002491280787
928,0.0014075734927753158
929,0.00839872944693576
930,-0.0030237917289486216
931,0.00942015445939215
932,4.826856003981028e-05
933,0.005230132037867374
934,0.007768124065769766
935,-0.0026360861983061312
936,0.004471848530144484
937,0.008764636273044246
938,-0.0013312780269058022
939,0.0018591180866964763
940,0.005620951669158103
941,-0.008152715495764684
942,0.0004577727952166377
943,0.0030798455406078062
944,-0.0014060164424515298
945,0.0038817264573991483
946,0.009275348779272719
947,0.006715558046836101
948,0.002362045341305352
949,0.0024352267065270716
950,-0.010614412057797784
951,0.001012082710513118
952,0.00012612107623310997
953,-0.0006648604882909526
954,0.005812468858993558
955,0.004269431988041639
956,-0.0016769431988041816
957,0.004204035874439405
958,-0.0017765944195317074
959,-0.006441517189835655
960,-0.008202541106128614
961,0.0076529023418038244
962,-0.0013390632785250656
963,-0.0032137518684602906
964,0.005306427503736888
965,-0.002253051818634777
966,0.005628736920777366
967,-0.0021144743398107124
968,-0.004668036870951742
969,0.0060351270553064
970,0.0031872820129548174
971,0.0027637643248630273
972,0.0029583956153463875
973,-0.000862605879422107
974,0.0011397608370702361
975,0.0007022296960638164
976,-0.004956091180866928
977,0.00014636273044332793
978,0.0003300946686597417
979,-0.001030767314399661
980,-0.0004593298455405348
981,0.0033616716492274046
982,-0.0012253986048827992
983,0.006086509715994004
984,-0.0015196811160935741
985,0.007252740408569713
986,-0.001434043348281011
987,-0.0004531016442450575
988,-0.0010619083208768254
989,0.002970852017937342
990,0.0014636273044343895
991,0.006077167414050844
992,-0.0002880543099152977
993,-0.002341803687095134
994,0.003560974090682678
995,-0.001876245640259122
996,-0.0038381290483308073
997,0.0028276033881415863
998,0.002088004484305017
999,0.007321250622820075
